   datanew
   10
   7
   88
   1
  0
  -8.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
  -7.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
  -6.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
  -5.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
  -4.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
  -3.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
  -2.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
  -1.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
  -5.0000000e+00   1.0000000e+01   1.0000000e+00   1.0000000e+02
   5.0000000e+00   1.0000000e+01   1.0000000e+00   1.0000000e+02
   1.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
   2.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
   3.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
   4.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
   5.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
   6.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
   7.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
   8.5000000e+01   1.0000000e+01   1.0000000e+00   1.0000000e+02
  -7.5000000e+01   1.0000000e+01   2.0000000e+00   1.0000000e+02
  -6.5000000e+01   1.0000000e+01   2.0000000e+00   1.0000000e+02
  -5.5000000e+01   1.0000000e+01   2.0000000e+00   1.0000000e+02
  -4.5000000e+01   1.0000000e+01   2.0000000e+00   1.0000000e+02
  -3.5000000e+01   1.0000000e+01   2.0000000e+00   1.0000000e+02
  -2.5000000e+01   1.0000000e+01   2.0000000e+00   1.0000000e+02
  -1.5000000e+01   1.0000000e+01   2.0000000e+00   1.0000000e+02
  -5.0000000e+00   1.0000000e+01   2.0000000e+00   1.0000000e+02
   5.0000000e+00   1.0000000e+01   2.0000000e+00   1.0000000e+02
   1.5000000e+01   1.0000000e+01   2.0000000e+00   1.0000000e+02
   2.5000000e+01   1.0000000e+01   2.0000000e+00   1.0000000e+02
   3.5000000e+01   1.0000000e+01   2.0000000e+00   1.0000000e+02
   4.5000000e+01   1.0000000e+01   2.0000000e+00   1.0000000e+02
   5.5000000e+01   1.0000000e+01   2.0000000e+00   1.0000000e+02
