Asingh model 1
10
1
345
1
0
370	2	11.7301144515678
160	4	10.0808327244183
470	2	10.0246043102441
260	4	11.8378180889017
285	1	10.6667253691240
570	2	10.0039058117480
310	14	11.2211182802739
360	4	13.4699723235979
620	12	10.3139314214521
385	1	10.1640774189382
670	2	10.0051862039571
50	2	10.0386111918299
410	14	10.3304953252990
460	4	10.1725908791844
485	1	10.0031746552606
770	2	10.1222177600508
510	14	10.0085693277035
560	4	10.0220403641262
585	1	10.0001360777744
660	4	10.0229965385477
100	4	10.0551916988216
220	8	10.7037587691397
320	8	12.6583632916013
420	8	10.3516773268593
210	6	11.0039975295214
520	8	10.2702577552519
310	6	13.1444061243524
620	8	10.0926193300820
360	16	11.1545634334705
410	6	11.3212837918764
460	16	9.56638533231642
510	6	10.1383484451653
560	16	10.6619710274957
610	6	10.0448040406556
110	2	10.0104151474410
260	12	10.8816744312092
170	6	10.3134398445718
160	8	10.6221066214518
310	18	10.8489716288980
220	4	10.4909898466267
320	2	14.0366890421739
320	4	14.1339827379735
420	2	10.1338391510467
420	4	10.7225510228060
210	2	10.0628668676745
520	2	10.0076101587503
520	4	10.0389017453421
310	2	14.7099863291328
335	3	14.4032336152397
620	4	10.0179856822641
360	12	11.6677466016825
410	2	10.2049206017071
435	3	10.1940106081597
720	4	10.0704867821631
460	12	9.66287091481422
510	2	10.0092703867655
535	3	10.0153446642433
560	12	10.5340113118155
150	6	10.1971747570269
325	3	14.1859709074088
610	2	10.0034833572984
425	3	10.2843853287798
710	2	10.0107376820159
300	16	11.0681046273852
90	6	10.1915402842507
180	8	10.9672867642537
290	18	11.0071043070021
440	24	10.9096777971383
170	10	10.9397018203468
270	6	11.2572020788716
370	6	11.8293785760205
420	16	10.2830739934647
470	6	10.4065874877321
260	8	10.4422128309160
520	16	9.74397759902392
570	6	10.0527962809687
360	8	11.9564583591573
210	10	9.89864077700619
410	18	10.8908997234922
670	6	10.0697458038650
460	8	11.0344322130147
510	18	9.72018467839812
120	8	10.3425006789694
360	20	10.8310537267077
70	2	10.0195803230924
560	8	10.1273525380639
200	12	9.68539504110759
660	8	10.1319900662871
300	20	10.8413493042744
350	18	10.8800205258466
350	22	10.7272063618932
230	14	9.97567285595956
430	6	11.1735013110893
530	6	10.0915798376590
630	6	10.0474396163574
400	24	11.0316661276987
215	1	10.0175381178801
265	1	10.1640077841818
315	1	12.4917014785554
340	2	14.7089059669815
400	16	10.9510022505804
415	1	10.0369996684291
365	1	10.6667788170988
130	2	10.0107032879368
440	2	10.0630130123932
500	16	9.63785265688458
465	1	10.0059577233146
515	1	10.0012667428718
230	2	10.1364722285037
255	1	10.0943037711756
540	2	10.0054387511809
280	8	11.5442400029870
565	1	10.0002290830391
330	2	14.0363607989323
355	1	11.4511014226095
380	8	11.0252704589174
330	10	11.9839698119659
380	12	11.2164196426304
430	2	10.0904851601555
455	1	10.0082790827154
480	8	10.7708292826817
430	10	9.74401421130292
480	12	10.0253976929153
245	1	10.0578161249964
245	3	10.6734117370860
530	2	10.0063693815207
270	10	11.1160048469750
555	1	10.0003354390298
580	8	10.1024467341454
530	10	10.4855360594054
580	12	10.3816210701242
345	1	12.5423922654613
345	3	14.5714346339308
630	2	10.0035475358040
370	10	11.4930767427630
220	12	9.64279688098379
420	20	10.8620800097190
680	8	10.1894510850519
630	10	10.1822789652126
445	1	10.0116665546319
445	3	10.1360860332449
730	2	10.0183210492490
470	10	10.7380484286780
370	22	10.8217209998656
545	1	10.0004794210086
545	3	10.0133724647260
570	10	10.2241661666948
310	10	12.0251960647865
210	14	9.70974631487612
300	2	14.3781374105592
90	2	10.0127608356276
400	2	10.3270890047986
460	20	9.78035511331132
360	24	10.7577024271706
190	2	10.0346803524330
190	6	10.5622637587778
500	2	10.0115075666415
500	4	10.0586787953319
290	2	12.9040079228106
400	20	11.1811984983179
290	6	12.3392672263478
0
0
0
0
0
0
0

0
