  -3.1000000e+02   0.0000000e+00   2.9887219e+00
  -3.1000000e+02  -5.0000000e+00   2.9923427e+00
  -3.1000000e+02  -1.1000000e+01   2.9956116e+00
  -3.1000000e+02  -1.8000000e+01   2.9982836e+00
  -3.1000000e+02  -2.6000000e+01   2.9999162e+00
  -3.1000000e+02  -3.6000000e+01   3.0008613e+00
  -3.1000000e+02  -4.8000000e+01   3.0016215e+00
  -3.1000000e+02  -6.2000000e+01   3.0031648e+00
  -3.1000000e+02  -7.9000000e+01   3.0053167e+00
  -3.1000000e+02  -9.9000000e+01   3.0075215e+00
  -3.1000000e+02  -1.2300000e+02   3.0085402e+00
  -3.1000000e+02  -1.5200000e+02   3.0091584e+00
  -2.9000000e+02   0.0000000e+00   2.9770750e+00
  -2.9000000e+02  -5.0000000e+00   2.9906967e+00
  -2.9000000e+02  -1.1000000e+01   2.9994378e+00
  -2.9000000e+02  -1.8000000e+01   3.0030912e+00
  -2.9000000e+02  -2.6000000e+01   3.0046645e+00
  -2.9000000e+02  -3.6000000e+01   3.0054864e+00
  -2.9000000e+02  -4.8000000e+01   3.0064319e+00
  -2.9000000e+02  -6.2000000e+01   3.0079972e+00
  -2.9000000e+02  -7.9000000e+01   3.0087786e+00
  -2.9000000e+02  -9.9000000e+01   3.0084696e+00
  -2.9000000e+02  -1.2300000e+02   3.0068679e+00
  -2.9000000e+02  -1.5200000e+02   3.0055708e+00
  -2.7000000e+02   0.0000000e+00   2.9850672e+00
  -2.7000000e+02  -5.0000000e+00   2.9876315e+00
  -2.7000000e+02  -1.1000000e+01   2.9913605e+00
  -2.7000000e+02  -1.8000000e+01   2.9939446e+00
  -2.7000000e+02  -2.6000000e+01   2.9968377e+00
  -2.7000000e+02  -3.6000000e+01   3.0016012e+00
  -2.7000000e+02  -4.8000000e+01   3.0067463e+00
  -2.7000000e+02  -6.2000000e+01   3.0108951e+00
  -2.7000000e+02  -7.9000000e+01   3.0116779e+00
  -2.7000000e+02  -9.9000000e+01   3.0094166e+00
  -2.7000000e+02  -1.2300000e+02   3.0054371e+00
  -2.7000000e+02  -1.5200000e+02   3.0024725e+00
  -2.5000000e+02   0.0000000e+00   2.9948944e+00
  -2.5000000e+02  -5.0000000e+00   2.9857851e+00
  -2.5000000e+02  -1.1000000e+01   2.9828083e+00
  -2.5000000e+02  -1.8000000e+01   2.9838333e+00
  -2.5000000e+02  -2.6000000e+01   2.9891658e+00
  -2.5000000e+02  -3.6000000e+01   2.9994438e+00
  -2.5000000e+02  -4.8000000e+01   3.0092029e+00
  -2.5000000e+02  -6.2000000e+01   3.0152612e+00
  -2.5000000e+02  -7.9000000e+01   3.0149669e+00
  -2.5000000e+02  -9.9000000e+01   3.0100587e+00
  -2.5000000e+02  -1.2300000e+02   3.0036258e+00
  -2.5000000e+02  -1.5200000e+02   2.9993370e+00
  -2.3000000e+02   0.0000000e+00   2.9889882e+00
  -2.3000000e+02  -5.0000000e+00   2.9781754e+00
  -2.3000000e+02  -1.1000000e+01   2.9829814e+00
  -2.3000000e+02  -1.8000000e+01   2.9910485e+00
  -2.3000000e+02  -2.6000000e+01   3.0011346e+00
  -2.3000000e+02  -3.6000000e+01   3.0126772e+00
  -2.3000000e+02  -4.8000000e+01   3.0208046e+00
  -2.3000000e+02  -6.2000000e+01   3.0237084e+00
  -2.3000000e+02  -7.9000000e+01   3.0188438e+00
  -2.3000000e+02  -9.9000000e+01   3.0096972e+00
  -2.3000000e+02  -1.2300000e+02   3.0007171e+00
  -2.3000000e+02  -1.5200000e+02   2.9956796e+00
  -2.1000000e+02   0.0000000e+00   2.9644425e+00
  -2.1000000e+02  -5.0000000e+00   2.9803685e+00
  -2.1000000e+02  -1.1000000e+01   2.9969245e+00
  -2.1000000e+02  -1.8000000e+01   3.0098108e+00
  -2.1000000e+02  -2.6000000e+01   3.0229765e+00
  -2.1000000e+02  -3.6000000e+01   3.0332441e+00
  -2.1000000e+02  -4.8000000e+01   3.0363111e+00
  -2.1000000e+02  -6.2000000e+01   3.0326244e+00
  -2.1000000e+02  -7.9000000e+01   3.0208132e+00
  -2.1000000e+02  -9.9000000e+01   3.0067396e+00
  -2.1000000e+02  -1.2300000e+02   2.9958820e+00
  -2.1000000e+02  -1.5200000e+02   2.9911269e+00
  -1.9000000e+02   0.0000000e+00   2.9557278e+00
  -1.9000000e+02  -5.0000000e+00   2.9732058e+00
  -1.9000000e+02  -1.1000000e+01   2.9974966e+00
  -1.9000000e+02  -1.8000000e+01   3.0199931e+00
  -1.9000000e+02  -2.6000000e+01   3.0397866e+00
  -1.9000000e+02  -3.6000000e+01   3.0496783e+00
  -1.9000000e+02  -4.8000000e+01   3.0466279e+00
  -1.9000000e+02  -6.2000000e+01   3.0351722e+00
  -1.9000000e+02  -7.9000000e+01   3.0167947e+00
  -1.9000000e+02  -9.9000000e+01   2.9993057e+00
  -1.9000000e+02  -1.2300000e+02   2.9884834e+00
  -1.9000000e+02  -1.5200000e+02   2.9855263e+00
  -1.7000000e+02   0.0000000e+00   2.9520417e+00
  -1.7000000e+02  -5.0000000e+00   2.9933886e+00
  -1.7000000e+02  -1.1000000e+01   3.0261695e+00
  -1.7000000e+02  -1.8000000e+01   3.0470393e+00
  -1.7000000e+02  -2.6000000e+01   3.0601556e+00
  -1.7000000e+02  -3.6000000e+01   3.0581010e+00
  -1.7000000e+02  -4.8000000e+01   3.0437738e+00
  -1.7000000e+02  -6.2000000e+01   3.0249940e+00
  -1.7000000e+02  -7.9000000e+01   3.0039572e+00
  -1.7000000e+02  -9.9000000e+01   2.9867547e+00
  -1.7000000e+02  -1.2300000e+02   2.9785627e+00
  -1.7000000e+02  -1.5200000e+02   2.9790362e+00
  -1.5000000e+02   0.0000000e+00   2.9766034e+00
  -1.5000000e+02  -5.0000000e+00   3.0120616e+00
  -1.5000000e+02  -1.1000000e+01   3.0421629e+00
  -1.5000000e+02  -1.8000000e+01   3.0536059e+00
  -1.5000000e+02  -2.6000000e+01   3.0505331e+00
  -1.5000000e+02  -3.6000000e+01   3.0343949e+00
  -1.5000000e+02  -4.8000000e+01   3.0168307e+00
  -1.5000000e+02  -6.2000000e+01   3.0011323e+00
  -1.5000000e+02  -7.9000000e+01   2.9849808e+00
  -1.5000000e+02  -9.9000000e+01   2.9711696e+00
  -1.5000000e+02  -1.2300000e+02   2.9670049e+00
  -1.5000000e+02  -1.5200000e+02   2.9720848e+00
  -1.3000000e+02   0.0000000e+00   3.0287222e+00
  -1.3000000e+02  -5.0000000e+00   3.1082384e+00
  -1.3000000e+02  -1.1000000e+01   3.0724614e+00
  -1.3000000e+02  -1.8000000e+01   3.0141551e+00
  -1.3000000e+02  -2.6000000e+01   2.9823169e+00
  -1.3000000e+02  -3.6000000e+01   2.9811764e+00
  -1.3000000e+02  -4.8000000e+01   2.9880903e+00
  -1.3000000e+02  -6.2000000e+01   2.9847477e+00
  -1.3000000e+02  -7.9000000e+01   2.9710536e+00
  -1.3000000e+02  -9.9000000e+01   2.9563670e+00
  -1.3000000e+02  -1.2300000e+02   2.9548232e+00
  -1.3000000e+02  -1.5200000e+02   2.9651813e+00
  -1.1000000e+02   0.0000000e+00   3.2098963e+00
  -1.1000000e+02  -5.0000000e+00   3.0223223e+00
  -1.1000000e+02  -1.1000000e+01   2.9445498e+00
  -1.1000000e+02  -1.8000000e+01   2.9769101e+00
  -1.1000000e+02  -2.6000000e+01   3.0169987e+00
  -1.1000000e+02  -3.6000000e+01   3.0363694e+00
  -1.1000000e+02  -4.8000000e+01   3.0292308e+00
  -1.1000000e+02  -6.2000000e+01   3.0033748e+00
  -1.1000000e+02  -7.9000000e+01   2.9684243e+00
  -1.1000000e+02  -9.9000000e+01   2.9421919e+00
  -1.1000000e+02  -1.2300000e+02   2.9419170e+00
  -1.1000000e+02  -1.5200000e+02   2.9587553e+00
  -9.0000000e+01   0.0000000e+00   3.1529389e+00
  -9.0000000e+01  -5.0000000e+00   3.2162186e+00
  -9.0000000e+01  -1.1000000e+01   3.2510620e+00
  -9.0000000e+01  -1.8000000e+01   3.2429070e+00
  -9.0000000e+01  -2.6000000e+01   3.2188394e+00
  -9.0000000e+01  -3.6000000e+01   3.1643944e+00
  -9.0000000e+01  -4.8000000e+01   3.0938962e+00
  -9.0000000e+01  -6.2000000e+01   3.0224596e+00
  -9.0000000e+01  -7.9000000e+01   2.9568623e+00
  -9.0000000e+01  -9.9000000e+01   2.9201290e+00
  -9.0000000e+01  -1.2300000e+02   2.9272382e+00
  -9.0000000e+01  -1.5200000e+02   2.9532438e+00
  -7.0000000e+01   0.0000000e+00   3.3436337e+00
  -7.0000000e+01  -5.0000000e+00   3.3477142e+00
  -7.0000000e+01  -1.1000000e+01   3.3230284e+00
  -7.0000000e+01  -1.8000000e+01   3.2787165e+00
  -7.0000000e+01  -2.6000000e+01   3.2274732e+00
  -7.0000000e+01  -3.6000000e+01   3.1432104e+00
  -7.0000000e+01  -4.8000000e+01   3.0510515e+00
  -7.0000000e+01  -6.2000000e+01   2.9653425e+00
  -7.0000000e+01  -7.9000000e+01   2.8979766e+00
  -7.0000000e+01  -9.9000000e+01   2.8805900e+00
  -7.0000000e+01  -1.2300000e+02   2.9115601e+00
  -7.0000000e+01  -1.5200000e+02   2.9492250e+00
  -5.0000000e+01   0.0000000e+00   3.3484981e+00
  -5.0000000e+01  -5.0000000e+00   3.2628362e+00
  -5.0000000e+01  -1.1000000e+01   3.1901695e+00
  -5.0000000e+01  -1.8000000e+01   3.1132958e+00
  -5.0000000e+01  -2.6000000e+01   2.9851899e+00
  -5.0000000e+01  -3.6000000e+01   1.0689661e+00
  -5.0000000e+01  -4.8000000e+01   2.6037362e+00
  -5.0000000e+01  -6.2000000e+01   2.6659262e+00
  -5.0000000e+01  -7.9000000e+01   2.7597686e+00
  -5.0000000e+01  -9.9000000e+01   2.8331327e+00
  -5.0000000e+01  -1.2300000e+02   2.8994270e+00
  -5.0000000e+01  -1.5200000e+02   2.9471348e+00
  -3.0000000e+01   0.0000000e+00   3.1728281e+00
  -3.0000000e+01  -5.0000000e+00   3.2169032e+00
  -3.0000000e+01  -1.1000000e+01   3.2215826e+00
  -3.0000000e+01  -1.8000000e+01   3.1938372e+00
  -3.0000000e+01  -2.6000000e+01   3.1315217e+00
  -3.0000000e+01  -3.6000000e+01   2.9536665e+00
  -3.0000000e+01  -4.8000000e+01   8.9613040e-01
  -3.0000000e+01  -6.2000000e+01   1.9308192e+00
  -3.0000000e+01  -7.9000000e+01   2.6931042e+00
  -3.0000000e+01  -9.9000000e+01   2.8146261e+00
  -3.0000000e+01  -1.2300000e+02   2.8950353e+00
  -3.0000000e+01  -1.5200000e+02   2.9468507e+00
  -1.0000000e+01   0.0000000e+00   3.1508274e+00
  -1.0000000e+01  -5.0000000e+00   3.2642448e+00
  -1.0000000e+01  -1.1000000e+01   3.2838878e+00
  -1.0000000e+01  -1.8000000e+01   3.2582490e+00
  -1.0000000e+01  -2.6000000e+01   3.2112845e+00
  -1.0000000e+01  -3.6000000e+01   3.1132406e+00
  -1.0000000e+01  -4.8000000e+01   2.9733062e+00
  -1.0000000e+01  -6.2000000e+01   2.8422513e+00
  -1.0000000e+01  -7.9000000e+01   2.7929833e+00
  -1.0000000e+01  -9.9000000e+01   2.8310819e+00
  -1.0000000e+01  -1.2300000e+02   2.8978374e+00
  -1.0000000e+01  -1.5200000e+02   2.9479480e+00
   1.0000000e+01   0.0000000e+00   3.3239308e+00
   1.0000000e+01  -5.0000000e+00   3.1421043e+00
   1.0000000e+01  -1.1000000e+01   3.0856546e+00
   1.0000000e+01  -1.8000000e+01   3.0675036e+00
   1.0000000e+01  -2.6000000e+01   3.0513439e+00
   1.0000000e+01  -3.6000000e+01   3.0119940e+00
   1.0000000e+01  -4.8000000e+01   2.9520125e+00
   1.0000000e+01  -6.2000000e+01   2.8839548e+00
   1.0000000e+01  -7.9000000e+01   2.8442363e+00
   1.0000000e+01  -9.9000000e+01   2.8560063e+00
   1.0000000e+01  -1.2300000e+02   2.9056083e+00
   1.0000000e+01  -1.5200000e+02   2.9503587e+00
   3.0000000e+01   0.0000000e+00   3.2159378e+00
   3.0000000e+01  -5.0000000e+00   3.1476171e+00
   3.0000000e+01  -1.1000000e+01   3.0499492e+00
   3.0000000e+01  -1.8000000e+01   2.9753309e+00
   3.0000000e+01  -2.6000000e+01   2.9348292e+00
   3.0000000e+01  -3.6000000e+01   2.9198390e+00
   3.0000000e+01  -4.8000000e+01   2.9094276e+00
   3.0000000e+01  -6.2000000e+01   2.8878037e+00
   3.0000000e+01  -7.9000000e+01   2.8737837e+00
   3.0000000e+01  -9.9000000e+01   2.8819191e+00
   3.0000000e+01  -1.2300000e+02   2.9174663e+00
   3.0000000e+01  -1.5200000e+02   2.9544331e+00
   5.0000000e+01   0.0000000e+00   3.0051283e+00
   5.0000000e+01  -5.0000000e+00   3.1428351e+00
   5.0000000e+01  -1.1000000e+01   3.1422821e+00
   5.0000000e+01  -1.8000000e+01   3.1095371e+00
   5.0000000e+01  -2.6000000e+01   3.0701971e+00
   5.0000000e+01  -3.6000000e+01   3.0212713e+00
   5.0000000e+01  -4.8000000e+01   2.9766095e+00
   5.0000000e+01  -6.2000000e+01   2.9389697e+00
   5.0000000e+01  -7.9000000e+01   2.9156180e+00
   5.0000000e+01  -9.9000000e+01   2.9122895e+00
   5.0000000e+01  -1.2300000e+02   2.9330459e+00
   5.0000000e+01  -1.5200000e+02   2.9604158e+00
   7.0000000e+01   0.0000000e+00   2.9624281e+00
   7.0000000e+01  -5.0000000e+00   3.0709977e+00
   7.0000000e+01  -1.1000000e+01   3.1224458e+00
   7.0000000e+01  -1.8000000e+01   3.1303948e+00
   7.0000000e+01  -2.6000000e+01   3.1196583e+00
   7.0000000e+01  -3.6000000e+01   3.0837854e+00
   7.0000000e+01  -4.8000000e+01   3.0374783e+00
   7.0000000e+01  -6.2000000e+01   2.9937591e+00
   7.0000000e+01  -7.9000000e+01   2.9599565e+00
   7.0000000e+01  -9.9000000e+01   2.9442410e+00
   7.0000000e+01  -1.2300000e+02   2.9507430e+00
   7.0000000e+01  -1.5200000e+02   2.9679902e+00
   9.0000000e+01   0.0000000e+00   3.0409710e+00
   9.0000000e+01  -5.0000000e+00   2.9452207e+00
   9.0000000e+01  -1.1000000e+01   2.9441536e+00
   9.0000000e+01  -1.8000000e+01   2.9889879e+00
   9.0000000e+01  -2.6000000e+01   3.0287198e+00
   9.0000000e+01  -3.6000000e+01   3.0466833e+00
   9.0000000e+01  -4.8000000e+01   3.0400153e+00
   9.0000000e+01  -6.2000000e+01   3.0187209e+00
   9.0000000e+01  -7.9000000e+01   2.9915037e+00
   9.0000000e+01  -9.9000000e+01   2.9716375e+00
   9.0000000e+01  -1.2300000e+02   2.9679283e+00
   9.0000000e+01  -1.5200000e+02   2.9762713e+00
   1.1000000e+02   0.0000000e+00   2.9521694e+00
   1.1000000e+02  -5.0000000e+00   3.0217838e+00
   1.1000000e+02  -1.1000000e+01   3.0241246e+00
   1.1000000e+02  -1.8000000e+01   3.0209471e+00
   1.1000000e+02  -2.6000000e+01   3.0294859e+00
   1.1000000e+02  -3.6000000e+01   3.0403778e+00
   1.1000000e+02  -4.8000000e+01   3.0416698e+00
   1.1000000e+02  -6.2000000e+01   3.0315386e+00
   1.1000000e+02  -7.9000000e+01   3.0112821e+00
   1.1000000e+02  -9.9000000e+01   2.9917831e+00
   1.1000000e+02  -1.2300000e+02   2.9824009e+00
   1.1000000e+02  -1.5200000e+02   2.9841839e+00
   1.3000000e+02   0.0000000e+00   2.9265484e+00
   1.3000000e+02  -5.0000000e+00   2.9923439e+00
   1.3000000e+02  -1.1000000e+01   3.0323533e+00
   1.3000000e+02  -1.8000000e+01   3.0509756e+00
   1.3000000e+02  -2.6000000e+01   3.0602390e+00
   1.3000000e+02  -3.6000000e+01   3.0589837e+00
   1.3000000e+02  -4.8000000e+01   3.0510019e+00
   1.3000000e+02  -6.2000000e+01   3.0396490e+00
   1.3000000e+02  -7.9000000e+01   3.0221247e+00
   1.3000000e+02  -9.9000000e+01   3.0044810e+00
   1.3000000e+02  -1.2300000e+02   2.9930403e+00
   1.3000000e+02  -1.5200000e+02   2.9908618e+00
   1.5000000e+02   0.0000000e+00   2.9648964e+00
   1.5000000e+02  -5.0000000e+00   2.9771296e+00
   1.5000000e+02  -1.1000000e+01   2.9951624e+00
   1.5000000e+02  -1.8000000e+01   3.0129801e+00
   1.5000000e+02  -2.6000000e+01   3.0285081e+00
   1.5000000e+02  -3.6000000e+01   3.0376444e+00
   1.5000000e+02  -4.8000000e+01   3.0387871e+00
   1.5000000e+02  -6.2000000e+01   3.0346375e+00
   1.5000000e+02  -7.9000000e+01   3.0235679e+00
   1.5000000e+02  -9.9000000e+01   3.0103278e+00
   1.5000000e+02  -1.2300000e+02   2.9997278e+00
   1.5000000e+02  -1.5200000e+02   2.9958596e+00
   1.7000000e+02   0.0000000e+00   3.0029052e+00
   1.7000000e+02  -5.0000000e+00   2.9914005e+00
   1.7000000e+02  -1.1000000e+01   2.9799366e+00
   1.7000000e+02  -1.8000000e+01   2.9801441e+00
   1.7000000e+02  -2.6000000e+01   2.9892258e+00
   1.7000000e+02  -3.6000000e+01   3.0041619e+00
   1.7000000e+02  -4.8000000e+01   3.0159655e+00
   1.7000000e+02  -6.2000000e+01   3.0214689e+00
   1.7000000e+02  -7.9000000e+01   3.0187628e+00
   1.7000000e+02  -9.9000000e+01   3.0112568e+00
   1.7000000e+02  -1.2300000e+02   3.0031686e+00
   1.7000000e+02  -1.5200000e+02   2.9991729e+00
   1.9000000e+02   0.0000000e+00   2.9946428e+00
   1.9000000e+02  -5.0000000e+00   2.9988621e+00
   1.9000000e+02  -1.1000000e+01   2.9949268e+00
   1.9000000e+02  -1.8000000e+01   2.9915826e+00
   1.9000000e+02  -2.6000000e+01   2.9918257e+00
   1.9000000e+02  -3.6000000e+01   2.9977288e+00
   1.9000000e+02  -4.8000000e+01   3.0058468e+00
   1.9000000e+02  -6.2000000e+01   3.0122686e+00
   1.9000000e+02  -7.9000000e+01   3.0134482e+00
   1.9000000e+02  -9.9000000e+01   3.0100087e+00
   1.9000000e+02  -1.2300000e+02   3.0045028e+00
   1.9000000e+02  -1.5200000e+02   3.0011097e+00
   2.1000000e+02   0.0000000e+00   2.9852231e+00
   2.1000000e+02  -5.0000000e+00   2.9942613e+00
   2.1000000e+02  -1.1000000e+01   3.0012612e+00
   2.1000000e+02  -1.8000000e+01   3.0031397e+00
   2.1000000e+02  -2.6000000e+01   3.0032383e+00
   2.1000000e+02  -3.6000000e+01   3.0037991e+00
   2.1000000e+02  -4.8000000e+01   3.0059771e+00
   2.1000000e+02  -6.2000000e+01   3.0090695e+00
   2.1000000e+02  -7.9000000e+01   3.0101536e+00
   2.1000000e+02  -9.9000000e+01   3.0084483e+00
   2.1000000e+02  -1.2300000e+02   3.0047624e+00
   2.1000000e+02  -1.5200000e+02   3.0021013e+00
   2.3000000e+02   0.0000000e+00   2.9952731e+00
   2.3000000e+02  -5.0000000e+00   2.9923608e+00
   2.3000000e+02  -1.1000000e+01   2.9947242e+00
   2.3000000e+02  -1.8000000e+01   2.9975713e+00
   2.3000000e+02  -2.6000000e+01   3.0002057e+00
   2.3000000e+02  -3.6000000e+01   3.0028132e+00
   2.3000000e+02  -4.8000000e+01   3.0051118e+00
   2.3000000e+02  -6.2000000e+01   3.0072954e+00
   2.3000000e+02  -7.9000000e+01   3.0080697e+00
   2.3000000e+02  -9.9000000e+01   3.0071008e+00
   2.3000000e+02  -1.2300000e+02   3.0045895e+00
   2.3000000e+02  -1.5200000e+02   3.0025581e+00
   2.5000000e+02   0.0000000e+00   2.9908117e+00
   2.5000000e+02  -5.0000000e+00   2.9919369e+00
   2.5000000e+02  -1.1000000e+01   2.9939761e+00
   2.5000000e+02  -1.8000000e+01   2.9957079e+00
   2.5000000e+02  -2.6000000e+01   2.9977620e+00
   2.5000000e+02  -3.6000000e+01   3.0006164e+00
   2.5000000e+02  -4.8000000e+01   3.0032530e+00
   2.5000000e+02  -6.2000000e+01   3.0054038e+00
   2.5000000e+02  -7.9000000e+01   3.0063098e+00
   2.5000000e+02  -9.9000000e+01   3.0059369e+00
   2.5000000e+02  -1.2300000e+02   3.0043201e+00
   2.5000000e+02  -1.5200000e+02   3.0028173e+00
   2.7000000e+02   0.0000000e+00   2.9986776e+00
   2.7000000e+02  -5.0000000e+00   2.9974377e+00
   2.7000000e+02  -1.1000000e+01   2.9983634e+00
   2.7000000e+02  -1.8000000e+01   2.9993839e+00
   2.7000000e+02  -2.6000000e+01   3.0002547e+00
   2.7000000e+02  -3.6000000e+01   3.0012117e+00
   2.7000000e+02  -4.8000000e+01   3.0023217e+00
   2.7000000e+02  -6.2000000e+01   3.0037111e+00
   2.7000000e+02  -7.9000000e+01   3.0046947e+00
   2.7000000e+02  -9.9000000e+01   3.0049554e+00
   2.7000000e+02  -1.2300000e+02   3.0041735e+00
   2.7000000e+02  -1.5200000e+02   3.0031580e+00
   2.9000000e+02   0.0000000e+00   2.9912152e+00
   2.9000000e+02  -5.0000000e+00   2.9979475e+00
   2.9000000e+02  -1.1000000e+01   3.0023891e+00
   2.9000000e+02  -1.8000000e+01   3.0026889e+00
   2.9000000e+02  -2.6000000e+01   3.0015809e+00
